window,state_key,source_venue,canonical_asset,rows,prediction_rows,action_count,mean_confidence,net_return,profit_factor,executed_adjustments,fees,funding,slippage,action_macro_f1,target_exposure_mae,predicted_no_trade_rate,status
WF1,BITMEX:BTC-PERP,BITMEX,BTC-PERP,8784,8784,8784,0.9729820910573339,-0.6311051907919256,0.948803145338849,47,0.0007271175480293399,0.0,3.1651022251524167e-06,0.004554655870445345,0.8588076395531458,0.0,STABLE_SAMPLE
WF1,BITMEX:DOGEUSD,BITMEX,DOGEUSD,7414,7414,7414,0.8919527515836588,-9.681297293488797,0.7672266254160846,1555,0.008650746761057768,5.433704295951038,19.061690851572298,0.00234192037470726,0.878842122301602,0.0,STABLE_SAMPLE
WF1,BITMEX:ETHUSD,BITMEX,ETHUSD,1363,1363,1363,0.5258764670911151,-0.2309801675549792,0.8007442437609347,1063,0.007165584769929283,-0.031976536334658294,0.0005816571987312322,0.0,0.4310282366908297,0.0,STABLE_SAMPLE
WF2,BITMEX:BTC-PERP,BITMEX,BTC-PERP,8760,8760,8760,0.947592503888175,-0.1039146502848256,0.999159318055566,220,0.0015412972023923692,0.0,3.1051165870888193e-06,0.011548274472942125,0.7745080221508902,0.0,STABLE_SAMPLE
WF3,BITMEX:BTC-PERP,BITMEX,BTC-PERP,4773,4773,4773,0.9099999094219688,0.22996916573916226,1.0350730041758551,219,0.0011700155786961216,0.0,2.5176814939076434e-06,0.004565303691941246,0.8523438653852344,0.0,STABLE_SAMPLE
