window,state_key,source_venue,canonical_asset,rows,prediction_rows,action_count,mean_confidence,net_return,profit_factor,executed_adjustments,fees,funding,slippage,action_macro_f1,target_exposure_mae,predicted_no_trade_rate,status
WF1,BITMEX:BTC-PERP,BITMEX,BTC-PERP,8784,8784,8784,0.9633364624862358,-0.6334628623837799,0.94848329831734,31,0.0006392613381145134,0.0,2.7784839722340264e-06,0.0002538715410002539,0.8594186596863733,0.0,STABLE_SAMPLE
WF1,BITMEX:DOGEUSD,BITMEX,DOGEUSD,7414,7414,6704,0.8972746835292063,-0.17637040359392175,0.9705619858292831,1,0.0001012996677309047,0.09282359786075316,0.24308010846009595,0.029283489096573207,0.14523416556428512,0.09576476935527381,STABLE_SAMPLE
WF1,BITMEX:ETHUSD,BITMEX,ETHUSD,1363,1363,1323,0.8338202263066188,0.021786011910538416,1.0999851824609013,1,4.515680048349795e-05,0.006475175402824437,3.7187417652369184e-06,0.008335938314056476,0.09298404453715149,0.029347028613352897,STABLE_SAMPLE
WF2,BITMEX:BTC-PERP,BITMEX,BTC-PERP,8760,8760,8758,0.972625234930956,0.0017478746874817208,1.0025337384555284,1,3.2342194919980984e-05,0.0,6.730806834294038e-08,4.685431821110214e-05,0.28026990464571583,0.00022831050228310502,STABLE_SAMPLE
WF3,BITMEX:BTC-PERP,BITMEX,BTC-PERP,4773,4773,4773,0.9256850441016494,0.2531747246372349,1.0377020817732514,76,0.0006481113784598364,0.0,1.3921246545710652e-06,0.004101161995898838,0.8483013979070866,0.0,STABLE_SAMPLE
