event_time,source_row_number,execID,symbol,spec_id,side,signed_contract_qty,price,lastPx,avgPx,observed_price,observed_last_px,observed_avg_px,execCost,configured_multiplier_raw,configured_tick_size,cost_implied_price,canonical_execution_price,canonical_execCost_raw,canonical_exec_cost_exact,price_delta,abs_price_delta,delta_in_ticks,cost_implied_price_on_tick_grid,observed_last_px_on_tick_grid,lastPx_expected_execCost_raw,difference_raw,difference_raw_per_signed_qty,price_resolution_method,price_precision_status,reconciliation_status,reconciliation_reason,homeNotional,foreignNotional,candidate_foreign_over_home,orderID,trdMatchID,cumQty,lastQty
2021-05-01T15:48:51.451000Z,68269,1d9fd12a-e1db-502b-0368-f7db548fbd40,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.737234652897303,208.76075731497417,-36.38700000000000100030770000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,805,1
2021-05-01T15:48:51.717000Z,68270,1c5be857-853f-2918-9650-682a524449f2,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-36,36.387,36.387,36.387,36.387,36.387,36.387,-13099320,10000,0.0005,36.387,36.387,-13099320.000,True,0.000,0.000,0,True,True,-13099320.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-206.54044750430293,7515.38726333907,-36.38699999999999654348575000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,841,36
2021-05-01T15:48:56.962000Z,68271,4affd56d-b22c-bf33-bee9-4ce7a60b5cbb,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.737234652897303,208.76075731497417,-36.38700000000000100030770000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,842,1
2021-05-01T15:48:59.956000Z,68272,a8e053fd-0f59-1e1f-642c-3532b64f4b79,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,36.387,36.387,36.387,36.387,36.387,36.387,-2547090,10000,0.0005,36.387,36.387,-2547090.000,True,0.000,0.000,0,True,True,-2547090.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-40.16064257028113,1461.3253012048192,-36.38699999999999309498100000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,849,7
2021-05-01T15:49:00.538000Z,68273,ae3d099a-dc09-669d-b14d-ba4505b01492,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,36.387,36.387,36.387,36.387,36.387,36.387,-2547090,10000,0.0005,36.387,36.387,-2547090.000,True,0.000,0.000,0,True,True,-2547090.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-40.16064257028113,1461.3253012048192,-36.38699999999999309498100000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,856,7
2021-05-01T15:49:06.307000Z,68274,79b2739a-d4fa-0942-448b-d17c2462f9e6,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,858,2
2021-05-01T15:49:07.135000Z,68275,a30ee2cc-5250-9d4f-a589-f86a9f37a18c,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,860,2
2021-05-01T15:49:07.479000Z,68276,99ff3d85-47db-142b-6336-5d362a4d72b4,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-9,36.387,36.387,36.387,36.387,36.387,36.387,-3274830,10000,0.0005,36.387,36.387,-3274830.000,True,0.000,0.000,0,True,True,-3274830.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-51.63511187607573,1878.8468158347675,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,869,9
2021-05-01T15:49:08.378000Z,68277,fcc61d57-5559-2c47-375f-3022b9e3d62d,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-3,36.387,36.387,36.387,36.387,36.387,36.387,-1091610,10000,0.0005,36.387,36.387,-1091610.000,True,0.000,0.000,0,True,True,-1091610.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-17.21170395869191,626.2822719449225,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,872,3
2021-05-01T15:49:09.207000Z,68278,14632aab-c687-c662-16ad-c4432a401c43,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,874,2
2021-05-01T15:49:10.140000Z,68279,4b4e6af6-bf3e-a2de-31eb-72fb8bf658bf,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-9,36.387,36.387,36.387,36.387,36.387,36.387,-3274830,10000,0.0005,36.387,36.387,-3274830.000,True,0.000,0.000,0,True,True,-3274830.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-51.63511187607573,1878.8468158347675,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,883,9
2021-05-01T15:49:12.104000Z,68280,d6a54e47-2492-6cac-ccb0-85a0e32fd007,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-5,36.387,36.387,36.387,36.387,36.387,36.387,-1819350,10000,0.0005,36.387,36.387,-1819350.000,True,0.000,0.000,0,True,True,-1819350.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-28.686173264486516,1043.8037865748709,-36.38700000000000147485688000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,888,5
2021-05-01T15:49:12.151000Z,68281,67038c91-6e6c-cc90-4ff7-c6757700e4ff,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.737234652897303,208.76075731497417,-36.38700000000000100030770000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,889,1
2021-05-01T15:49:12.357000Z,68282,c78d21f9-c2c7-e20f-909f-3b30dd732901,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,36.387,36.387,36.387,36.387,36.387,36.387,-1455480,10000,0.0005,36.387,36.387,-1455480.000,True,0.000,0.000,0,True,True,-1455480.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-22.948938611589213,835.0430292598967,-36.38700000000000028624417500,a964b8c6-1fcc-489c-9a72-34b404308a4f,,893,4
2021-05-01T15:49:12.372000Z,68283,55da2eec-3d84-791c-073d-dc4282204c3c,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.737234652897303,208.76075731497417,-36.38700000000000100030770000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,894,1
2021-05-01T15:49:13.306000Z,68284,f6d5750f-2153-ef85-143b-bf671505e448,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-16,36.387,36.387,36.387,36.387,36.387,36.387,-5821920,10000,0.0005,36.387,36.387,-5821920.000,True,0.000,0.000,0,True,True,-5821920.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-91.79575444635685,3340.1721170395867,-36.38699999999999998965093750,a964b8c6-1fcc-489c-9a72-34b404308a4f,,910,16
2021-05-01T15:49:16.280000Z,68285,b3387775-b7d9-6c91-c222-8fa76c24af7b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,36.387,36.387,36.387,36.387,36.387,36.387,-1455480,10000,0.0005,36.387,36.387,-1455480.000,True,0.000,0.000,0,True,True,-1455480.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-22.948938611589213,835.0430292598967,-36.38700000000000028624417500,a964b8c6-1fcc-489c-9a72-34b404308a4f,,914,4
2021-05-01T15:49:27.127000Z,68286,f1c385cc-6229-e6c1-71f0-b45aad1435e1,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,916,2
2021-05-01T15:49:27.188000Z,68287,7a60cd10-0788-1074-af86-0aa40c169229,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-9,36.387,36.387,36.387,36.387,36.387,36.387,-3274830,10000,0.0005,36.387,36.387,-3274830.000,True,0.000,0.000,0,True,True,-3274830.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-51.63511187607573,1878.8468158347675,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,925,9
2021-05-01T15:49:27.420000Z,68288,f4ebed14-db9e-f529-3ec7-4b1101636e5f,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-3,36.387,36.387,36.387,36.387,36.387,36.387,-1091610,10000,0.0005,36.387,36.387,-1091610.000,True,0.000,0.000,0,True,True,-1091610.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-17.21170395869191,626.2822719449225,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,928,3
2021-05-01T15:49:32.907000Z,68289,d3973c55-5442-fcbd-f3db-70dc27401bd5,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-11,36.387,36.387,36.387,36.387,36.387,36.387,-4002570,10000,0.0005,36.387,36.387,-4002570.000,True,0.000,0.000,0,True,True,-4002570.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-63.10958118187034,2296.368330464716,-36.38699999999999902423690909,a964b8c6-1fcc-489c-9a72-34b404308a4f,,939,11
2021-05-01T15:49:33.245000Z,68290,f59acb45-e576-c302-1ff0-5af957a478e7,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-6,36.387,36.387,36.387,36.387,36.387,36.387,-2183220,10000,0.0005,36.387,36.387,-2183220.000,True,0.000,0.000,0,True,True,-2183220.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-34.42340791738382,1252.564543889845,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,945,6
2021-05-01T15:49:33.314000Z,68291,daed0e8e-52f1-8180-f316-0b9538e0009a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-6,36.387,36.387,36.387,36.387,36.387,36.387,-2183220,10000,0.0005,36.387,36.387,-2183220.000,True,0.000,0.000,0,True,True,-2183220.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-34.42340791738382,1252.564543889845,-36.38699999999999830522300000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,951,6
2021-05-01T15:49:33.546000Z,68292,039dcac4-72ff-51d8-bf2a-3bb8d9db393a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-23,36.387,36.387,36.387,36.387,36.387,36.387,-8369010,10000,0.0005,36.387,36.387,-8369010.000,True,0.000,0.000,0,True,True,-8369010.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-131.956397016638,4801.497418244407,-36.38700000000000071235652174,a964b8c6-1fcc-489c-9a72-34b404308a4f,,974,23
2021-05-01T15:49:33.732000Z,68293,b3e9a1b8-260f-99d1-1060-e76f2969fb4b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.737234652897303,208.76075731497417,-36.38700000000000100030770000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,975,1
2021-05-01T15:49:37.464000Z,68294,8282d80c-b876-3fff-588d-15281b5c99d0,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.737234652897303,208.76075731497417,-36.38700000000000100030770000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,976,1
2021-05-01T15:49:37.707000Z,68295,ae0ab6b2-1700-acc7-1f54-5b0ab6c3f6df,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,978,2
2021-05-01T15:49:39.099000Z,68296,2fac1339-d7da-4959-7a5c-23cf3b7eb8d7,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,980,2
2021-05-01T15:49:41.978000Z,68297,62d03985-3104-f1ef-8cee-ff44e6d4f143,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,982,2
2021-05-01T15:49:59.816000Z,68298,134019d4-1d7e-0f62-a968-cc1f730dfd01,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-8,36.387,36.387,36.387,36.387,36.387,36.387,-2910960,10000,0.0005,36.387,36.387,-2910960.000,True,0.000,0.000,0,True,True,-2910960.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-45.897877223178426,1670.0860585197934,-36.38700000000000028624417500,a964b8c6-1fcc-489c-9a72-34b404308a4f,,990,8
2021-05-01T15:49:59.945000Z,68299,6bd92c01-b63f-2c63-97e8-b56daf0a2e07,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.474469305794607,417.52151462994834,-36.38699999999999782918065000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,992,2
2021-05-01T15:50:00.132000Z,68300,86cac9e3-9fee-bff2-4f43-d5803ae44c30,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-18,36.387,36.387,36.387,36.387,36.387,36.387,-6549660,10000,0.0005,36.387,36.387,-6549660.000,True,0.000,0.000,0,True,True,-6549660.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-103.32950631458094,3759.8507462686566,-36.38699999999999938275133333,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1010,18
2021-05-01T15:50:00.143000Z,68301,e4996808-6dab-8c10-548a-2a8e55618ff8,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.481056257175661,417.76119402985074,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1012,2
2021-05-01T15:50:02.343000Z,68302,5d034801-2bad-8a76-5ce0-533f4f74e9eb,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.7405281285878305,208.88059701492537,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1013,1
2021-05-01T15:50:05.922000Z,68303,cd50be71-9657-24d8-1179-ed265e9322c1,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-8,36.387,36.387,36.387,36.387,36.387,36.387,-2910960,10000,0.0005,36.387,36.387,-2910960.000,True,0.000,0.000,0,True,True,-2910960.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-45.924225028702644,1671.044776119403,-36.38699999999999766511030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1021,8
2021-05-01T15:50:06.106000Z,68304,01401b7c-7e69-b59a-f47c-3f8a39e11c7b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,36.387,36.387,36.387,36.387,36.387,36.387,-2547090,10000,0.0005,36.387,36.387,-2547090.000,True,0.000,0.000,0,True,True,-2547090.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-40.18369690011481,1462.1641791044776,-36.38700000000000021227514286,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1028,7
2021-05-01T15:50:09.201000Z,68305,73f8cf6b-bd29-9ecc-4dfd-9e0986413b45,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.7405281285878305,208.88059701492537,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1029,1
2021-05-01T15:50:09.532000Z,68306,89967b70-d684-34c4-3830-c7f8fc854c68,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.481056257175661,417.76119402985074,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1031,2
2021-05-01T15:50:09.586000Z,68307,42c80c1a-56c2-67b8-e075-f0a0604b756a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.7405281285878305,208.88059701492537,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1032,1
2021-05-01T15:50:09.807000Z,68308,42c07ed8-1555-a0ad-5e89-bfb0beb84850,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.7405281285878305,208.88059701492537,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1033,1
2021-05-01T15:50:09.976000Z,68309,4fc9685d-9b9b-b219-ba39-b3dedd10e915,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.7405281285878305,208.88059701492537,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1034,1
2021-05-01T15:50:10.181000Z,68310,c31c72d7-2680-ff9d-c677-1fb712b5d7e4,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,36.387,36.387,36.387,36.387,36.387,36.387,-363870,10000,0.0005,36.387,36.387,-363870.000,True,0.000,0.000,0,True,True,-363870.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-5.7405281285878305,208.88059701492537,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1035,1
2021-05-01T15:50:10.331000Z,68311,cfa90d37-64e3-4c23-e395-3a596427b34c,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.481056257175661,417.76119402985074,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1037,2
2021-05-01T15:50:12.618000Z,68312,5b932c4e-bc1a-f0d8-39eb-8826271f28c8,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,36.387,36.387,36.387,36.387,36.387,36.387,-2547090,10000,0.0005,36.387,36.387,-2547090.000,True,0.000,0.000,0,True,True,-2547090.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-40.18369690011481,1462.1641791044776,-36.38700000000000021227514286,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1044,7
2021-05-01T15:50:12.811000Z,68313,acc4df65-3d93-8ea7-14e7-b5d2b0d6c19a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,36.387,36.387,36.387,36.387,36.387,36.387,-2547090,10000,0.0005,36.387,36.387,-2547090.000,True,0.000,0.000,0,True,True,-2547090.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-40.18369690011481,1462.1641791044776,-36.38700000000000021227514286,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1051,7
2021-05-01T15:50:12.940000Z,68314,1c86931a-f2ad-3f97-75ac-d4875612454b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-6,36.387,36.387,36.387,36.387,36.387,36.387,-2183220,10000,0.0005,36.387,36.387,-2183220.000,True,0.000,0.000,0,True,True,-2183220.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-34.44316877152698,1253.2835820895523,-36.38700000000000228608466667,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1057,6
2021-05-01T15:50:13.016000Z,68315,6fefc8c3-8368-6e0a-b3bc-8f95a40689cd,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,36.387,36.387,36.387,36.387,36.387,36.387,-727740,10000,0.0005,36.387,36.387,-727740.000,True,0.000,0.000,0,True,True,-727740.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-11.481056257175661,417.76119402985074,-36.38699999999999679411030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1059,2
2021-05-01T15:52:14.493000Z,68316,cce195c9-f883-33e6-844b-a18c7fd5e4bf,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-14,36.387,36.387,36.387,36.387,36.387,36.387,-5094180,10000,0.0005,36.387,36.387,-5094180.000,True,0.000,0.000,0,True,True,-5094180.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-80.36739380022962,2924.3283582089553,-36.38700000000000145656085714,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1073,14
2021-05-01T15:52:19.612000Z,68317,15da5c85-6711-09af-16d6-eb25a7ef2020,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,36.387,36.387,36.387,36.387,36.387,36.387,-1455480,10000,0.0005,36.387,36.387,-1455480.000,True,0.000,0.000,0,True,True,-1455480.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-22.962112514351322,835.5223880597015,-36.38699999999999766511030000,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1077,4
2021-05-01T15:52:21.219000Z,68318,6f22f29b-3c20-4c50-3584-24076ad7105b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-11,36.387,36.387,36.387,36.387,36.387,36.387,-4002570,10000,0.0005,36.387,36.387,-4002570.000,True,0.000,0.000,0,True,True,-4002570.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-63.14580941446613,2297.686567164179,-36.38699999999999885487254545,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1088,11
2021-05-01T15:52:30.302000Z,68319,3f105ee4-5792-76fe-a689-383f119083fd,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-6,36.387,36.387,36.387,36.387,36.387,36.387,-2183220,10000,0.0005,36.387,36.387,-2183220.000,True,0.000,0.000,0,True,True,-2183220.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-34.44316877152698,1253.2835820895523,-36.38700000000000228608466667,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1094,6
2021-05-01T15:52:30.349000Z,68320,35105851-ce9e-ca0d-d3f8-bd758d9f4ca2,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-11,36.387,36.387,36.387,36.387,36.387,36.387,-4002570,10000,0.0005,36.387,36.387,-4002570.000,True,0.000,0.000,0,True,True,-4002570.000,0.000,-0.000,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-63.14580941446613,2297.686567164179,-36.38699999999999885487254545,a964b8c6-1fcc-489c-9a72-34b404308a4f,,1105,11
