model,fee_multiplier,slippage_ticks,max_abs_exposure,symbols_simulated,total_return_sum,turnover_sum,fees_sum,funding_sum,slippage_sum,executed_events,interpretation
cross_asset_logistic,0.5,0.0,0.1,53,0.9664722586073625,83.52481999999993,0.021478221320279347,0.5326072907769465,0.0,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,0.0,0.25,53,1.5545367857622487,172.93513999999985,0.044469885849182225,0.8595741413660822,0.0,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,0.0,0.5,53,2.1767320603439093,260.86361999999986,0.06708049852450144,1.0557579048345018,0.0,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,1.0,0.1,53,0.9349926091790158,83.52481999999993,0.021478221320279347,0.5324199565043845,0.030978194199781935,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,1.0,0.25,53,1.4313572665675631,172.93513999999985,0.044469885849182225,0.8590612395211757,0.12013021562968955,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,1.0,0.5,53,1.942473692105043,260.86361999999986,0.06708049852450144,1.0549737298878652,0.22725590159312184,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,5.0,0.1,53,0.809074011465374,83.52481999999993,0.021478221320279347,0.5316706194141284,0.15489097099890964,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,5.0,0.25,53,0.9386391897888726,172.93513999999985,0.044469885849182225,0.8570096321415486,0.600651078148448,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,0.5,5.0,0.5,53,1.0054402191496299,260.86361999999986,0.06708049852450144,1.0518370301013238,1.1362795079656096,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,0.0,0.1,53,0.9447132400002648,83.52481999999993,0.042956442640558694,0.5321896445594673,0.0,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,0.0,0.25,53,1.509010350532395,172.93513999999985,0.08893977169836445,0.8584348948233499,0.0,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,0.0,0.5,53,2.1077861318562805,260.86361999999986,0.1341609970490029,1.053998794665037,0.0,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,1.0,0.1,53,0.9132335905719152,83.52481999999993,0.042956442640558694,0.5320023102869053,0.030978194199781935,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,1.0,0.25,53,1.3858308313377465,172.93513999999985,0.08893977169836445,0.8579219929784436,0.12013021562968955,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,1.0,0.5,53,1.873527763617351,260.86361999999986,0.1341609970490029,1.0532146197183987,0.22725590159312184,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,5.0,0.1,53,0.7873149928582576,83.52481999999993,0.042956442640558694,0.5312529731966503,0.15489097099890964,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,5.0,0.25,53,0.8931127545591235,172.93513999999985,0.08893977169836445,0.855870385598818,0.600651078148448,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,1.0,5.0,0.5,53,0.9364942906619762,260.86361999999986,0.1341609970490029,1.05007791993186,1.1362795079656096,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,0.0,0.1,53,0.9011952027860515,83.52481999999993,0.08591288528111739,0.5313543521245105,0.0,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,0.0,0.25,53,1.4179574800727677,172.93513999999985,0.1778795433967289,0.8561564017378918,0.0,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,0.0,0.5,53,1.9698942748809178,260.86361999999986,0.2683219940980058,1.0504805743261023,0.0,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,1.0,0.1,53,0.8697155533577039,83.52481999999993,0.08591288528111739,0.5311670178519489,0.030978194199781935,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,1.0,0.25,53,1.2947779608781267,172.93513999999985,0.1778795433967289,0.8556434998929844,0.12013021562968955,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,1.0,0.5,53,1.7356359066421014,260.86361999999986,0.2683219940980058,1.049696399379471,0.22725590159312184,4755,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,5.0,0.1,53,0.7437969556440647,83.52481999999993,0.08591288528111739,0.5304176807616933,0.15489097099890964,2825,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,5.0,0.25,53,0.802059884099423,172.93513999999985,0.1778795433967289,0.8535918925133567,0.600651078148448,4037,normalized exposure-return proxy; not wallet or account PnL
cross_asset_logistic,2.0,5.0,0.5,53,0.7986024336867042,260.86361999999986,0.2683219940980058,1.046559699592927,1.1362795079656096,4755,normalized exposure-return proxy; not wallet or account PnL
