window,period,strategy,status,note,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,payoff_ratio,profit_factor,turnover,average_exposure,maximum_exposure,fees,funding,slippage,longest_drawdown_recovery_days,return_concentration_top5,executed_events,signal_events
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,logistic_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.38545509139111145,-0.3848416594303018,0.1368477896599998,-3.482017693900925,-4.855223547303516,-0.40373002772081934,-0.9532153493829819,0.49325958883966264,0.9811076857326357,0.9672117140741104,680.25,0.24947822292214136,0.25,0.3498495430009903,-0.0022911545495219307,0.0,363.49305555555554,0.003428481511606141,1361,2257
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,decision_tree_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.05713745625644595,-0.05702377501307976,0.060467991256129214,-0.9407578689072901,-1.352102310238183,-0.07685080050515791,-0.7420062593785546,0.49448339325864016,0.9989927358192104,0.9897640778023667,34.80279999999992,0.09504594626647873,0.15836,0.017898924917537494,-0.009345648336151752,0.0,363.49305555555554,0.004779556225222029,559,2257
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,btc_buy_hold,PASS,Unitless exposure-return proxy; next-bar open execution.,0.21858473176376414,0.2180911797455951,0.13633100944227247,1.515268351631544,2.120690592203056,-0.0946136911060329,2.305069987188026,0.5004126782343064,1.0040875001117722,1.0145896221580735,0.25,0.25,0.25,0.00012857388570414963,0.03169858618747266,0.0,229.36111111111111,0.0025220925343601825,1,1
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,sma_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-1.7228705262564015,,6.216782690912606,-0.912928774403121,-0.939651083879113,-1.7066855408472703,,0.4811259000654593,0.8539847485775252,0.7980143817089694,3384.25,0.24999762828600974,0.25,1.7405046907773083,0.0007893613309587211,0.0,363.49305555555554,0.1142900036464787,6769,105409
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,volatility_filtered_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-1.6064335768390174,,3.297401049919133,-0.4488989582291366,-0.5511103541692215,-1.6004164281170987,,0.3397053382538493,1.0468423618923521,0.9321231205928472,3088.25,0.16627849614359305,0.25,1.5882732101037407,0.00021098922278141874,0.0,363.49305555555554,0.15608194652555435,12240,105409
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,teacher_historical_trajectory,PASS,Teacher trajectory is descriptive only.,0.002018599508063934,0.002014458870081004,0.06484495717165244,0.06345583825027767,0.0908625891767147,-0.0553192406219144,0.036415157681737725,0.4821220199413712,1.0092020361932925,1.0006760088061797,14.760229999999948,0.1110044603402011,0.25,0.007591120499947815,-0.010942049964178531,0.0,176.94097222222223,0.0026695178628223966,1556,2257
WF2_2020_2023_train_2024_val_2025_test,VALIDATION,same_turnover_random,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.08064269645014299,-0.08048428123971674,0.11231520131938982,-0.6909082038333698,-0.9809526472474738,-0.10023407542851714,-0.8029632726758161,0.34210551281199897,1.0125751635832259,0.9920793613534397,357.75,0.17260622906962403,0.25,0.18398923044263857,0.0009358706121499161,0.0,365.1875,0.0038573795226768464,1101,2257
WF2_2020_2023_train_2024_val_2025_test,TEST,distilled_rules,PASS,Unitless exposure-return proxy; next-bar open execution.,0.057921066071081606,0.05796186618074062,0.08270879315735977,0.7225658271846379,1.0457721548382113,-0.0516121705239968,1.1230270998541236,0.46690956136262024,1.0021399249503211,1.0087785187639544,66.19036999999996,0.13814602971814022,0.25,0.03404141226838169,0.0023330578709140474,0.0,206.65277777777777,0.005830442059601785,922,1653
WF2_2020_2023_train_2024_val_2025_test,TEST,frequency_baseline,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.0010247239947173137,-0.0010254255004885637,0.0009266272631586899,-1.1067152538130798,-1.5257304782204795,-0.0013336404978819827,-0.7688919930949085,0.4958381293937463,0.9926699700287653,0.9864435454855741,0.9127100000000027,0.0015237317947892671,0.00287,0.0004694026848841404,8.981857490001532e-05,0.0,345.37847222222223,0.00474528865521216,640,1653
WF2_2020_2023_train_2024_val_2025_test,TEST,logistic_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.36272053952292826,-0.36291716969769094,0.11544564061189147,-3.8475569798330636,-5.2415767724758595,-0.38842217707957905,-0.9343368919518138,0.49429704816354486,0.9750891270463409,0.9629871541881422,639.25,0.24975742239894977,0.25,0.32876342574551104,-0.0006026392193929523,0.0,361.30902777777777,0.002359179930829033,1279,1653
WF2_2020_2023_train_2024_val_2025_test,TEST,decision_tree_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,0.0019497398951611178,0.00195107663537053,0.055232736351464855,0.06289871515315207,0.09053494267065264,-0.06471664670173438,0.030147987184234653,0.49720797937614747,1.0014993397065826,1.0007143455770429,31.627099999999988,0.09792053528791736,0.15836,0.01626567656221489,-0.005905172826154831,0.0,266.9375,0.0050909580352412505,458,1653
WF2_2020_2023_train_2024_val_2025_test,TEST,btc_buy_hold,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.012109892724196936,-0.012118136710471794,0.11479943237442077,-0.04879177120895596,-0.06884835661408409,-0.10396222918969378,-0.1165628787004994,0.4971128509051474,1.0026406651200521,0.9995229537805908,0.25,0.25,0.25,0.00012857388570414963,0.015952888706398948,0.0,120.52777777777777,0.0028801014796848504,1,1
WF2_2020_2023_train_2024_val_2025_test,TEST,sma_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-1.7195129124365072,,3.7740887740183684,0.4675247191009732,1.030800954113994,-1.7194134308645812,,0.4839851219071356,1.148216912844859,1.085369300760045,3417.25,0.249997621788225,0.25,1.7574764436902623,0.000340381679376794,0.0,364.9583333333333,0.21941735780916335,6835,105121
WF2_2020_2023_train_2024_val_2025_test,TEST,volatility_filtered_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-1.5049050670843611,,3.829143249050385,-0.7482673845899572,-0.8348808369828041,-1.5051502376560733,,0.3107942276043797,0.9802546277124575,0.8592251480158213,2934.0,0.1528952350148876,0.25,1.5089431226242538,0.00018823810046333863,0.0,365.0,0.1652390607501206,11662,105121
WF2_2020_2023_train_2024_val_2025_test,TEST,teacher_historical_trajectory,PASS,Teacher trajectory is descriptive only.,0.037170400655933244,0.037196327566470844,0.07942193571562092,0.49953591675695214,0.7144072832941973,-0.08926986695033046,0.41667282406914297,0.49741726201234765,1.004265950351837,1.005246415979693,7.997499999999982,0.16598538874251184,0.25,0.0041130786036757405,-0.010697908764444469,0.0,268.7048611111111,0.004472793196609973,1176,1653
WF2_2020_2023_train_2024_val_2025_test,TEST,same_turnover_random,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.10075567994739243,-0.10082108866972694,0.09313529975482916,-1.0944617610673009,-1.5095444637521402,-0.13567019729224683,-0.7431336482289363,0.31916553305238726,0.9947532372056704,0.9866952213300059,305.5,0.16019396695236918,0.25,0.15711728833047175,-0.0009305730858655631,0.0,286.86805555555554,0.003466254197591549,920,1653
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,distilled_rules,PASS,Unitless exposure-return proxy; next-bar open execution.,0.057921066071081606,0.05796186618074062,0.08270879315735977,0.7225658271846379,1.0457721548382113,-0.0516121705239968,1.1230270998541236,0.46690956136262024,1.0021399249503211,1.0087785187639544,66.19036999999996,0.13814602971814022,0.25,0.03404141226838169,0.0023330578709140474,0.0,206.65277777777777,0.005830442059601785,922,1653
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,frequency_baseline,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.0011170785877723244,-0.001117843282289921,0.0009496436857542016,-1.177291015767975,-1.6223824126579758,-0.0014132197058233098,-0.7909904437956381,0.495552743980746,0.9925983976121725,0.9852411936818509,1.015980000000009,0.0015299691783751735,0.0029400000000000003,0.0005225139855908066,9.003970338192623e-05,0.0,346.06944444444446,0.004860257848441609,640,1653
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,logistic_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.012302600871061942,-0.012310975227075471,0.11478288135270526,-0.05051614518188791,-0.07128084738850216,-0.10396222918969611,-0.11841776886692264,0.496656234244347,1.0025115282003456,0.9995058697592302,0.25,0.24975742239894977,0.25,0.00012857388570414963,0.01592477092474834,0.0,120.52777777777777,0.0028818753206384133,1,1653
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,decision_tree_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.00494896687052282,-0.004952348166477716,0.04809227937566236,-0.07918775159299368,-0.11246367767651429,-0.05610338918993041,-0.08827181811979688,0.49750287763624773,0.9987968503791118,0.9991980733616465,10.225750000000014,0.09992248142613303,0.13214,0.005259057646956857,-0.0060769899943808724,0.0,266.9375,0.0038699745015840724,630,1653
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,btc_buy_hold,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.012109892724196936,-0.012118136710471794,0.11479943237442077,-0.04879177120895596,-0.06884835661408409,-0.10396222918969378,-0.1165628787004994,0.4971128509051474,1.0026406651200521,0.9995229537805908,0.25,0.25,0.25,0.00012857388570414963,0.015952888706398948,0.0,120.52777777777777,0.0028801014796848504,1,1
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,sma_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-1.7195129124365072,,3.7740887740183684,0.4675247191009732,1.030800954113994,-1.7194134308645812,,0.4839851219071356,1.148216912844859,1.085369300760045,3417.25,0.249997621788225,0.25,1.7574764436902623,0.000340381679376794,0.0,364.9583333333333,0.21941735780916335,6835,105121
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,volatility_filtered_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-1.5049050670843611,,3.829143249050385,-0.7482673845899572,-0.8348808369828041,-1.5051502376560733,,0.3107942276043797,0.9802546277124575,0.8592251480158213,2934.0,0.1528952350148876,0.25,1.5089431226242538,0.00018823810046333863,0.0,365.0,0.1652390607501206,11662,105121
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,teacher_historical_trajectory,PASS,Teacher trajectory is descriptive only.,0.037170400655933244,0.037196327566470844,0.07942193571562092,0.49953591675695214,0.7144072832941973,-0.08926986695033046,0.41667282406914297,0.49741726201234765,1.004265950351837,1.005246415979693,7.997499999999982,0.16598538874251184,0.25,0.0041130786036757405,-0.010697908764444469,0.0,268.7048611111111,0.004472793196609973,1176,1653
WF3_2020_2024_train_2025_val_2026_test,VALIDATION,same_turnover_random,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.10075567994739243,-0.10082108866972694,0.09313529975482916,-1.0944617610673009,-1.5095444637521402,-0.13567019729224683,-0.7431336482289363,0.31916553305238726,0.9947532372056704,0.9866952213300059,305.5,0.16019396695236918,0.25,0.15711728833047175,-0.0009305730858655631,0.0,286.86805555555554,0.003466254197591549,920,1653
WF3_2020_2024_train_2025_val_2026_test,TEST,distilled_rules,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.019329764137878902,-0.03520487818874074,0.0734538311913518,-0.4511806621734557,-0.626974542681195,-0.09715254087196101,-0.36236703510552387,0.46450576879440053,0.9970540659216482,0.9946992615672692,12.249980000000004,0.12383678640623172,0.25,0.006300110113592465,0.0007363990468143145,0.0,162.90972222222223,0.005198621787152558,187,264
WF3_2020_2024_train_2025_val_2026_test,TEST,frequency_baseline,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.0005557726851923572,-0.0010202348763779234,0.0010083040522422544,-1.0118272528813312,-1.4579545875379945,-0.0010639577540696443,-0.958905438186356,0.49571485922745284,0.9895811997705097,0.9875990467541371,0.24365999999999993,0.0015780970833109652,0.0029400000000000003,0.00012531325196269224,-1.3927087593753229e-05,0.0,194.06944444444446,0.005961473600560922,153,264
WF3_2020_2024_train_2025_val_2026_test,TEST,logistic_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.06341439555953343,-0.11333938956799416,0.12025322804430953,-0.9401963277408146,-1.3470332627623418,-0.11386142404910915,-0.9954151769532601,0.49643050391859106,0.9899696585362403,0.9908406200179198,0.25,0.24874325810336703,0.25,0.00012857388570414963,-0.0016220810386102845,0.0,185.0625,0.0046765651178117,1,264
WF3_2020_2024_train_2025_val_2026_test,TEST,decision_tree_numpy,PASS,Unitless exposure-return proxy; next-bar open execution.,0.03515997840950358,0.0655055115988401,0.043581990102561266,1.477627352099938,2.0943524211123976,-0.021882521377683206,2.9935084018995,0.49903126145467874,1.0045644600418127,1.016043369037939,1.8703700000000005,0.08241019968221505,0.13214,0.0009619229544178808,0.0005555814208732662,0.0,87.01736111111111,0.00503746457440732,74,264
WF3_2020_2024_train_2025_val_2026_test,TEST,btc_buy_hold,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.0601351249344626,-0.10763083430345444,0.12028660683503266,-0.8865502449894727,-1.2702305603504287,-0.1138614240491247,-0.9452791865401041,0.49913598994606484,0.9896419647335478,0.9913753809122307,0.25,0.25,0.25,0.00012857388570414963,-0.0015526751808284446,0.0,185.0625,0.004666176597175325,1,1
WF3_2020_2024_train_2025_val_2026_test,TEST,sma_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.9108970441011514,-0.9882005070709479,0.1377023703868394,-32.171160142617616,-40.78934745611268,-0.9111309813702109,-1.0845866590825783,0.45626712747202874,0.8605439281262403,0.7253988481528514,1781.75,0.24999563631285893,0.25,0.9163460834134394,-0.00047937646991747434,0.0,198.92361111111111,0.004322723861506431,3564,57291
WF3_2020_2024_train_2025_val_2026_test,TEST,volatility_filtered_trend,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.8407689092292874,-0.9657375930568929,0.11338726241670628,-29.696157455025595,-40.49336274335205,-0.8410758645728118,-1.1482169846205224,0.28313347646227155,1.0186143400781011,0.7192331524140025,1579.75,0.15769492590459233,0.25,0.8124583837646163,-0.0003352167414918533,0.0,198.87152777777777,0.005596621495540212,6263,57291
WF3_2020_2024_train_2025_val_2026_test,TEST,teacher_historical_trajectory,PASS,Teacher trajectory is descriptive only.,0.03708562664136128,0.06914773566798949,0.046646003035977365,1.4566879038943414,2.0424058540464736,-0.03277186772983043,2.109972377468377,0.4889249620359219,1.0052287544193645,1.0147930457361451,0.9778000000000006,0.1054786353877344,0.1819,0.0005028781817660703,0.0008882480587869958,0.0,65.19097222222223,0.003225847598897174,127,264
WF3_2020_2024_train_2025_val_2026_test,TEST,same_turnover_random,PASS,Unitless exposure-return proxy; next-bar open execution.,-0.007303816220909143,-0.013369804542750607,0.10298318798090979,-0.07920289410511817,-0.11129747698256676,-0.10133509621770631,-0.13193656533396075,0.3599169153968337,1.0133718986522111,0.9990785823671334,61.25,0.1815206576949259,0.25,0.03150060199751653,0.00010815638502506523,0.0,162.90972222222223,0.005092973643716476,175,264
